,ID,duration,gamePeriod,health,number_alive,time,x,y
1668,91,205,1.5,100,59,20:45:49,1709.24421875,3405.371875
1667,92,205,1.5,100,59,20:45:49,1253.12109375,2605.01890625
1672,80,206,1.5,0,59,20:45:50,2341.143125,3469.2090625
1671,79,206,1.5,100,59,20:45:50,2208.01359375,1869.1903125
1673,93,206,1.5,100,59,20:45:50,3656.005625,1177.71515625
1674,94,206,1.5,100,59,20:45:50,3349.1584375,2899.946875
1675,41,206,1.5,71.6500015258789,59,20:45:50,1902.60015625,2798.606875
1676,42,207,1.5,100,59,20:45:51,3460.4078125,931.22484375
1677,82,207,1.5,100,59,20:45:51,1970.1103125,3529.8575
1678,96,207,1.5,100,59,20:45:51,2155.73421875,2372.63875
1679,97,207,1.5,100,59,20:45:51,1853.2390625,1963.9728125
1680,55,207,1.5,100,59,20:45:51,1175.00046875,2330.83921875
1693,43,208,1.5,100,59,20:45:52,2850.094375,490.375390625
1689,84,208,1.5,100,59,20:45:52,1493.19515625,3624.195625
1688,83,208,1.5,100,59,20:45:52,2761.6621875,3639.99
1687,5,208,1.5,100,59,20:45:52,3223.9134375,2414.16921875
1686,4,208,1.5,79,59,20:45:52,2049.1975,2010.74171875
1681,1,208,1.5,100,59,20:45:52,1866.985,1981.18671875
1684,66,208,1.5,100,59,20:45:52,1974.24,1944.8015625
1683,2,208,1.5,100,59,20:45:52,2157.33671875,3810.9375
1682,0,208,1.5,100,59,20:45:52,1877.509375,2045.85
1691,11,208,1.5,100,59,20:45:52,2988.778125,911.50375
1685,67,208,1.5,100,59,20:45:52,1854.4728125,2165.2275
1692,85,208,1.5,37.599998474121094,59,20:45:52,1751.8553125,3780.4434375
1690,9,208,1.5,100,59,20:45:52,2340.69,3468.840625
1694,17,208,1.5,100,59,20:45:52,2978.370625,2974.20625
1695,16,208,1.5,100,59,20:45:52,2871.0140625,1263.46125
1696,15,208,1.5,100,59,20:45:52,2844.11125,3698.271875
1711,49,209,1.5,100,59,20:45:53,1909.54140625,1337.59390625
1712,98,209,1.5,100,59,20:45:53,1888.52234375,2325.12453125
1713,36,209,1.5,100,59,20:45:53,1833.79234375,2736.924375
1708,59,209,1.5,9.700000762939453,59,20:45:53,1936.50578125,2023.5528125
1707,34,209,1.5,100,59,20:45:53,901.018515625,2621.61875
1706,31,209,1.5,100,59,20:45:53,3406.09,1498.92078125
1705,32,209,1.5,75,59,20:45:53,1902.93453125,2026.55171875
1704,30,209,1.5,100,59,20:45:53,1208.078046875,2599.5321875
1703,58,209,1.5,100,59,20:45:53,1345.67703125,3090.3228125
1702,28,209,1.5,100,59,20:45:53,3292.88,3428.4384375
1701,69,209,1.5,100,59,20:45:53,2764.7,1970.9796875
1700,22,209,1.5,99.42778015136719,59,20:45:53,1974.6153125,2758.98
1699,23,209,1.5,100,59,20:45:53,2485.5578125,3810.9978125
1698,21,209,1.5,67.66000366210938,59,20:45:53,2664.37,2544.09828125
1697,20,209,1.5,100,59,20:45:53,1333.015,1086.546484375
1709,71,209,1.5,100,59,20:45:53,1169.869375,3096.7634375
1710,72,209,1.5,100,59,20:45:53,846.43125,2496.93859375
1715,99,210,1.5,75,59,20:45:54,3217.6271875,1895.21328125
1714,73,210,1.5,100,59,20:45:54,738.9890625,2899.865625
1716,38,211,1.5,100,59,20:45:55,3138.62,775.38296875
1717,86,211,1.5,100,59,20:45:55,2557.14453125,2582.12859375
1718,88,211,1.5,100,59,20:45:55,2472.28921875,1391.31234375
1719,60,212,1.5,100,59,20:45:56,2707.2165625,2366.89890625
1720,61,212,1.5,100,59,20:45:56,2759.33875,2059.94671875
1725,89,213,1.5,100,59,20:45:57,3497.4878125,1732.34640625
1721,75,213,1.5,100,59,20:45:57,3285.73375,778.97359375
1722,39,213,1.5,47.45433807373047,59,20:45:57,2549.598125,1364.39984375
1723,76,213,1.5,74.19999694824219,59,20:45:57,1971.02234375,1888.1046875
1724,63,213,1.5,86,59,20:45:57,2466.7521875,1376.63078125
4432,97,214,1.5,0,59,20:45:58,1850.133125,1968.808125
1726,90,214,1.5,100,59,20:45:58,1567.61109375,2201.10453125
1727,91,215,1.5,100,58,20:45:59,1704.77515625,3406.423125
1728,92,215,1.5,100,58,20:45:59,1260.269765625,2587.00890625
1729,40,215,1.5,100,58,20:45:59,1133.80546875,1652.38765625
1730,53,215,1.5,100,58,20:45:59,2219.91109375,921.514609375
4433,63,216,1.5,0,58,20:46:00,2461.524375,1377.825625
1731,79,216,1.5,100,58,20:46:00,2153.97453125,1892.36296875
1732,94,216,1.5,100,57,20:46:00,3351.329375,2895.5846875
1733,93,216,1.5,100,57,20:46:00,3659.4,1179.533359375
1734,41,216,1.5,72.6500015258789,57,20:46:00,1914.2565625,2796.6396875
1736,82,217,1.5,100,57,20:46:01,1954.5709375,3492.0759375
1737,96,217,1.5,100,57,20:46:01,2177.4746875,2361.7028125
1738,97,217,1.5,0,57,20:46:01,1850.133125,1968.808125
1739,55,217,1.5,100,57,20:46:01,1174.0934375,2297.9375
1735,42,217,1.5,100,57,20:46:01,3482.5390625,939.545859375
1752,43,218,1.5,100,57,20:46:02,2857.4715625,495.7798828125
1751,85,218,1.5,37.599998474121094,57,20:46:02,1754.78453125,3770.6371875
1750,11,218,1.5,100,57,20:46:02,2994.114375,909.5465625
1749,9,218,1.5,100,57,20:46:02,2341.7703125,3468.9578125
1748,84,218,1.5,100,57,20:46:02,1492.708125,3624.3334375
1747,83,218,1.5,100,57,20:46:02,2743.501875,3638.1621875
1745,4,218,1.5,83,57,20:46:02,2005.76515625,2019.1009375
1744,67,218,1.5,100,57,20:46:02,1858.92859375,2166.666875
1743,66,218,1.5,100,57,20:46:02,1974.36734375,1942.509375
1742,0,218,1.5,100,57,20:46:02,1881.85390625,2047.0859375
1741,1,218,1.5,69.9000015258789,57,20:46:02,1863.243125,1966.04453125
1740,2,218,1.5,100,57,20:46:02,2203.47453125,3794.7303125
1746,5,218,1.5,100,57,20:46:02,3221.869375,2431.3896875
1753,15,219,1.5,100,57,20:46:03,2815.7584375,3671.7
1755,17,219,1.5,100,57,20:46:03,2971.8959375,2977.3603125
1754,16,219,1.5,100,57,20:46:03,2877.95,1312.210625
1771,98,219,1.5,100,57,20:46:03,1896.23703125,2309.2778125
1772,36,219,1.5,100,57,20:46:03,1817.41171875,2692.040625
1770,49,219,1.5,100,57,20:46:03,1934.1825,1295.655859375
1769,72,219,1.5,46.15074157714844,57,20:46:03,825.23734375,2494.15015625
1768,71,219,1.5,100,57,20:46:03,1165.93984375,3077.140625
1766,31,219,1.5,100,57,20:46:03,3411.669375,1503.10140625
1765,30,219,1.5,100,57,20:46:03,1200.2040625,2571.16296875
1764,32,219,1.5,75,57,20:46:03,1902.71796875,2026.58578125
1763,34,219,1.5,100,57,20:46:03,902.089765625,2619.9828125
1767,59,219,1.5,9.700000762939453,57,20:46:03,1936.22234375,2025.91078125
1762,58,219,1.5,100,57,20:46:03,1348.3971875,3089.839375
1761,28,219,1.5,100,57,20:46:03,3303.714375,3428.676875
1760,69,219,1.5,100,57,20:46:03,2744.0115625,1944.2921875
1759,22,219,1.5,99.42778015136719,57,20:46:03,1959.86171875,2733.01375
1758,23,219,1.5,100,57,20:46:03,2493.60328125,3814.3565625
1757,21,219,1.5,77,57,20:46:03,2664.3715625,2544.09875
1756,20,219,1.5,100,57,20:46:03,1328.63796875,1089.6271875
1774,99,220,1.5,78,57,20:46:04,3218.298125,1895.0196875
1773,73,220,1.5,100,57,20:46:04,738.35421875,2895.0328125
1777,88,221,1.5,30.40000343322754,57,20:46:05,2480.0015625,1393.79890625
1775,38,221,1.5,100,57,20:46:05,3152.134375,766.768515625
1776,86,221,1.5,100,57,20:46:05,2565.49671875,2570.66671875
1778,60,222,1.5,100,57,20:46:06,2708.225,2371.5546875
1779,61,222,1.5,100,57,20:46:06,2759.336875,2059.94671875
1781,39,223,1.5,47.45433807373047,57,20:46:07,2550.63859375,1363.2965625
1780,75,223,1.5,100,57,20:46:07,3290.3975,789.91296875
1782,76,223,1.5,74.19999694824219,57,20:46:07,1963.59609375,1893.3546875
1783,89,223,1.5,100,57,20:46:07,3495.9478125,1706.0828125
1784,90,224,1.5,100,57,20:46:08,1563.2821875,2182.593125
1785,91,225,1.5,100,57,20:46:09,1699.639375,3409.1546875
1786,92,225,1.5,100,57,20:46:09,1246.56265625,2599.133125
1787,40,225,1.5,100,57,20:46:09,1140.6140625,1658.89953125
1788,53,225,1.5,100,57,20:46:09,2214.74359375,924.132265625
1789,79,226,1.5,100,57,20:46:10,2120.228125,1904.65703125
1790,93,226,1.5,100,56,20:46:10,3659.4,1179.533359375
1792,41,226,1.5,73.6500015258789,56,20:46:10,1906.85375,2793.4003125
4434,69,226,1.5,0,57,20:46:10,2743.895,1944.28234375
1791,94,226,1.5,100,56,20:46:10,3348.534375,2888.4321875
1795,96,227,1.5,100,56,20:46:11,2172.63953125,2348.25875
1793,42,227,1.5,100,56,20:46:11,3457.2103125,949.78375
1794,82,227,1.5,100,56,20:46:11,1916.025,3481.430625
1796,55,228,1.5,100,56,20:46:12,1165.000546875,2268.89296875
1811,17,228,1.5,100,56,20:46:12,2835.8565625,2894.9953125
1810,16,228,1.5,100,56,20:46:12,2892.435625,1331.16421875
1809,43,228,1.5,100,56,20:46:12,2880.320625,477.149296875
1808,85,228,1.5,37.599998474121094,56,20:46:12,1760.77078125,3790.8575
1807,11,228,1.5,100,56,20:46:12,2953.0228125,939.6071875
1806,9,228,1.5,100,56,20:46:12,2343.46078125,3496.660625
1805,84,228,1.5,100,56,20:46:12,1495.5375,3631.015625
1803,5,228,1.5,100,56,20:46:12,3214.073125,2385.5465625
1802,4,228,1.5,87,56,20:46:12,2005.493125,1985.2309375
1801,67,228,1.5,100,56,20:46:12,1837.04421875,2161.69515625
1800,66,228,1.5,100,56,20:46:12,1968.848125,1943.0646875
1799,2,228,1.5,100,56,20:46:12,2257.7459375,3778.9034375
1798,1,228,1.5,69.9000015258789,56,20:46:12,1850.485625,1967.54171875
1797,0,228,1.5,100,56,20:46:12,1896.38453125,2042.11078125
1812,15,228,1.5,100,56,20:46:12,2811.86375,3669.7190625
1804,83,228,1.5,46.53849792480469,56,20:46:12,2777.3884375,3636.7228125
1829,36,229,1.5,100,56,20:46:13,1792.0853125,2681.1290625
1813,20,229,1.5,100,56,20:46:13,1324.90359375,1081.890078125
1828,98,229,1.5,100,56,20:46:13,1917.32421875,2306.67
1827,49,229,1.5,100,56,20:46:13,1937.10140625,1280.914453125
1826,72,229,1.5,46.15074157714844,56,20:46:13,809.3415625,2482.8459375
1825,71,229,1.5,100,56,20:46:13,1160.812890625,3051.0553125
1824,59,229,1.5,9.700000762939453,56,20:46:13,1936.85203125,2023.405
1823,30,229,1.5,100,56,20:46:13,1183.228359375,2578.78890625
1821,31,229,1.5,100,56,20:46:13,3425.1890625,1493.59578125
1822,32,229,1.5,75,56,20:46:13,1901.300625,2029.77328125
1819,58,229,1.5,100,56,20:46:13,1333.7153125,3091.344375
1818,28,229,1.5,100,56,20:46:13,3289.81625,3467.2234375
1817,69,229,1.5,0,56,20:46:13,2743.895,1944.28234375
1816,22,229,1.5,99.42778015136719,56,20:46:13,1937.16890625,2724.87
1815,23,229,1.5,100,56,20:46:13,2486.02796875,3809.1384375
1814,21,229,1.5,81,56,20:46:13,2701.2646875,2541.7540625
1820,34,229,1.5,100,56,20:46:13,903.723515625,2617.10078125
1830,73,230,1.5,100,56,20:46:14,750.895546875,2870.5946875
1831,99,230,1.5,80,56,20:46:14,3180.725625,1899.35234375
1832,38,231,1.5,100,56,20:46:15,3159.344375,788.73421875
1833,86,231,1.5,100,56,20:46:15,2581.9009375,2565.64734375
1834,88,231,1.5,46.400001525878906,56,20:46:15,2480.0015625,1393.79890625
1835,60,232,1.5,100,56,20:46:16,2686.4490625,2382.64546875
1836,61,232,1.5,100,56,20:46:16,2742.01875,2049.2209375
1837,75,233,1.5,100,56,20:46:17,3293.9690625,789.49390625
1838,39,233,1.5,47.45433807373047,56,20:46:17,2550.63859375,1363.35375
1839,76,233,1.5,74.19999694824219,56,20:46:17,1965.87890625,1894.7715625
1840,89,233,1.5,100,56,20:46:17,3454.62625,1665.789375
1841,90,234,1.5,100,56,20:46:18,1553.92671875,2168.48890625
4435,83,235,1.5,0,56,20:46:19,2777.414375,3636.6615625
1844,40,235,1.5,100,55,20:46:19,1124.62234375,1703.22140625
1845,53,235,1.5,100,55,20:46:19,2255.27390625,915.45734375
1842,92,235,1.5,100,55,20:46:19,1239.876953125,2607.0753125
1843,91,235,1.5,100,55,20:46:19,1696.554375,3411.81625
1846,79,236,1.5,100,55,20:46:20,2114.3328125,1889.09234375
1847,94,236,1.5,100,55,20:46:20,3351.4665625,2891.743125
1848,93,236,1.5,100,55,20:46:20,3663.2190625,1185.711875
1849,41,236,1.5,73.6500015258789,55,20:46:20,1897.62234375,2795.665625
1853,55,237,1.5,100,55,20:46:21,1160.79375,2247.15390625
1850,42,237,1.5,100,55,20:46:21,3451.90875,957.289453125
1851,82,237,1.5,100,55,20:46:21,1908.6996875,3479.1521875
1852,96,237,1.5,100,55,20:46:21,2148.9275,2293.098125
1855,1,238,1.5,69.9000015258789,55,20:46:22,1872.0103125,1993.5775
1854,2,238,1.5,100,55,20:46:22,2269.84171875,3752.6471875
1858,67,238,1.5,100,55,20:46:22,1870.69578125,2152.72015625
1861,84,238,1.5,100,55,20:46:22,1487.7278125,3640.4834375
1862,83,238,1.5,0,55,20:46:22,2777.414375,3636.6615625
1863,9,238,1.5,100,55,20:46:22,2369.3203125,3495.22625
1864,11,238,1.5,100,55,20:46:22,2919.44125,963.734453125
1865,85,238,1.5,37.599998474121094,55,20:46:22,1767.7009375,3798.355
1866,43,238,1.5,100,55,20:46:22,2878.59875,460.1408984375
1867,16,238,1.5,100,55,20:46:22,2882.775625,1338.89578125
1868,17,238,1.5,100,55,20:46:22,2814.5384375,2758.358125
1869,15,238,1.5,100,55,20:46:22,2801.68625,3664.183125
1856,0,238,1.5,100,55,20:46:22,1894.5875,2027.64921875
1860,5,238,1.5,100,55,20:46:22,3216.3653125,2324.14109375
1859,4,238,1.5,93,55,20:46:22,2001.70734375,1968.368125
1857,66,238,1.5,100,55,20:46:22,1975.1228125,1941.74859375
1882,71,239,1.5,100,55,20:46:23,1117.245390625,3032.0671875
1886,36,239,1.5,100,55,20:46:23,1766.2234375,2654.3028125
1870,20,239,1.5,100,55,20:46:23,1332.43078125,1084.509765625
1883,72,239,1.5,46.15074157714844,55,20:46:23,788.28359375,2470.1115625
1872,23,239,1.5,100,55,20:46:23,2451.33609375,3797.9221875
1873,22,239,1.5,99.42778015136719,55,20:46:23,1928.32359375,2714.9465625
1874,69,239,1.5,0,55,20:46:23,2743.895,1944.28234375
1871,21,239,1.5,85,55,20:46:23,2700.1915625,2527.35421875
1885,98,239,1.5,100,55,20:46:23,1926.223125,2315.56609375
1877,30,239,1.5,100,55,20:46:23,1150.70765625,2569.00109375
1884,49,239,1.5,100,55,20:46:23,1949.4875,1239.540703125
1878,34,239,1.5,100,55,20:46:23,865.15140625,2614.46640625
1879,31,239,1.5,100,55,20:46:23,3435.8659375,1504.08921875
1880,32,239,1.5,75,55,20:46:23,1896.6478125,2028.8759375
1881,59,239,1.5,9.700000762939453,55,20:46:23,1936.8715625,2022.81171875
1875,28,239,1.5,100,55,20:46:23,3323.789375,3446.5690625
1876,58,239,1.5,100,55,20:46:23,1300.38015625,3041.05875
1887,73,240,1.5,100,55,20:46:24,783.2975,2841.648125
1888,99,240,1.5,82,55,20:46:24,3127.31875,1914.6153125
1889,38,241,1.5,100,55,20:46:25,3151.049375,818.97234375
1890,86,241,1.5,100,55,20:46:25,2586.86578125,2561.97390625
1891,88,241,1.5,68.4000015258789,55,20:46:25,2480.0015625,1393.79890625
1892,60,242,1.5,100,55,20:46:26,2659.415625,2376.21609375
1893,61,242,1.5,100,55,20:46:26,2726.8315625,2002.21109375
1896,76,243,1.5,74.19999694824219,55,20:46:27,1965.87890625,1894.7715625
1894,75,243,1.5,100,55,20:46:27,3297.4390625,800.8496875
1897,89,243,1.5,100,55,20:46:27,3437.731875,1622.20421875
1895,39,243,1.5,47.45433807373047,55,20:46:27,2550.5846875,1362.734375
1898,90,244,1.5,100,55,20:46:28,1561.11640625,2151.52234375
1899,91,245,1.5,100,55,20:46:29,1681.1515625,3421.786875
1900,92,245,1.5,100,55,20:46:29,1233.904375,2608.3628125
1901,40,245,1.5,100,55,20:46:29,1119.599140625,1750.45953125
1902,53,245,1.5,100,55,20:46:29,2302.64171875,913.1696875
1903,79,246,1.5,100,55,20:46:30,2070.95453125,1903.36828125
1904,93,246,1.5,100,55,20:46:30,3664.06625,1199.038203125
1905,94,246,1.5,100,55,20:46:30,3344.165,2890.7528125
1906,41,246,1.5,73.6500015258789,55,20:46:30,1884.47671875,2796.536875
1907,42,247,1.5,100,55,20:46:31,3482.5684375,991.18015625
1908,82,247,1.5,100,55,20:46:31,1888.0053125,3467.1671875
1909,96,247,1.5,100,55,20:46:31,2136.01296875,2250.993125
1910,55,247,1.5,100,55,20:46:31,1155.465859375,2227.25171875
1920,11,248,1.5,100,55,20:46:32,2899.2453125,979.463984375
1921,85,248,1.5,37.599998474121094,55,20:46:32,1758.3603125,3782.1228125
1925,16,248,1.5,100,55,20:46:32,2882.803125,1362.599375
1923,15,248,1.5,100,55,20:46:32,2777.788125,3635.120625
1919,9,248,1.5,100,55,20:46:32,2363.66828125,3486.070625
1922,43,248,1.5,100,55,20:46:32,2862.33875,463.11578125
1918,84,248,1.5,100,55,20:46:32,1490.8334375,3635.8878125
1911,2,248,1.5,100,55,20:46:32,2273.0225,3736.21125
1916,4,248,1.5,6.9900054931640625,55,20:46:32,1995.1225,1976.8465625
1915,67,248,1.5,100,55,20:46:32,1869.51109375,2191.7996875
1914,66,248,1.5,77.19999694824219,55,20:46:32,1949.87515625,1947.8821875
1913,1,248,1.5,69.9000015258789,55,20:46:32,1877.569375,2014.43515625
1912,0,248,1.5,100,55,20:46:32,1899.32515625,2021.99109375
1924,17,248,1.5,90.85047912597656,55,20:46:32,2818.7428125,2747.6309375
1917,5,248,1.5,100,55,20:46:32,3208.829375,2284.10421875
1940,49,249,1.5,100,55,20:46:33,1971.66671875,1231.80390625
1941,98,249,1.5,100,55,20:46:33,1935.51375,2313.2921875
1927,21,249,1.5,88,55,20:46:33,2682.405625,2503.04453125
1942,36,249,1.5,100,55,20:46:33,1725.57171875,2628.421875
1926,20,249,1.5,100,55,20:46:33,1315.75078125,1089.685546875
1938,71,249,1.5,100,55,20:46:33,1069.656953125,2996.9075
1937,59,249,1.5,9.700000762939453,55,20:46:33,1936.5278125,2023.61109375
1935,32,249,1.5,75,55,20:46:33,1895.74796875,2029.67875
1934,30,249,1.5,100,55,20:46:33,1128.393203125,2567.00890625
1936,34,249,1.5,100,55,20:46:33,863.161953125,2614.419375
1932,58,249,1.5,100,55,20:46:33,1277.44828125,2986.40375
1931,28,249,1.5,100,55,20:46:33,3349.515625,3426.85625
1930,69,249,1.5,0,55,20:46:33,2743.895,1944.28234375
1929,22,249,1.5,99.42778015136719,55,20:46:33,1928.1878125,2672.1215625
1928,23,249,1.5,100,55,20:46:33,2453.173125,3812.1328125
1933,31,249,1.5,100,55,20:46:33,3434.9971875,1489.08015625
1939,72,249,1.5,46.15074157714844,55,20:46:33,774.279296875,2452.80390625
4436,32,250,1.5,0,55,20:46:34,1895.74796875,2029.67875
1943,73,250,1.5,100,55,20:46:34,800.21578125,2792.5790625
1944,99,250,1.5,86,55,20:46:34,3091.295625,1957.24234375
1946,86,251,1.5,100,54,20:46:35,2608.1996875,2572.83828125
1945,38,251,1.5,100,54,20:46:35,3159.756875,823.23796875
1947,88,251,1.5,74.4000015258789,54,20:46:35,2468.885,1387.16375
1949,61,252,1.5,100,54,20:46:36,2713.6728125,1943.73015625
1948,60,252,1.5,100,54,20:46:36,2621.9903125,2390.149375
1950,75,253,1.5,100,54,20:46:37,3287.3221875,797.256875
1951,39,253,1.5,47.45433807373047,54,20:46:37,2559.61515625,1360.67703125
1952,76,253,1.5,74.19999694824219,54,20:46:37,1963.62015625,1898.71671875
1953,89,253,1.5,100,54,20:46:37,3437.2684375,1622.3284375
1954,90,254,1.5,100,54,20:46:38,1540.6853125,2148.7109375
1957,40,255,1.5,100,54,20:46:39,1133.49015625,1777.56453125
1955,91,255,1.5,100,54,20:46:39,1662.97953125,3431.61875
1956,92,255,1.5,100,54,20:46:39,1236.4296875,2602.34421875
1958,53,255,1.5,100,54,20:46:39,2331.999375,921.3315625
1959,79,256,1.5,100,54,20:46:40,2037.80234375,1868.73328125
1960,94,256,1.5,100,54,20:46:40,3352.25125,2889.82
1961,93,256,1.5,100,54,20:46:40,3669.070625,1209.78890625
1962,41,256,1.5,76.6500015258789,54,20:46:40,1881.06671875,2796.4540625
1964,82,257,1.5,100,54,20:46:41,1883.93515625,3494.78625
1963,42,257,1.5,100,54,20:46:41,3505.775625,1022.78265625
1965,96,257,1.5,100,54,20:46:41,2127.1103125,2243.288125
1966,55,257,1.5,100,54,20:46:41,1124.9565625,2202.618125
1976,11,258,1.5,100,54,20:46:42,2895.2771875,989.666484375
1977,85,258,1.5,37.599998474121094,54,20:46:42,1774.09890625,3775.3878125
1979,15,258,1.5,100,54,20:46:42,2777.788125,3635.120625
1978,43,258,1.5,100,54,20:46:42,2854.4640625,464.1959765625
1981,17,258,1.5,90.85047912597656,54,20:46:42,2828.7625,2674.0978125
1975,9,258,1.5,100,54,20:46:42,2374.05171875,3496.2184375
1980,16,258,1.5,100,54,20:46:42,2895.1265625,1364.40703125
1974,84,258,1.5,100,54,20:46:42,1491.205,3642.7115625
1969,2,258,1.5,100,54,20:46:42,2278.8171875,3718.7865625
1972,4,258,1.5,9.990005493164062,54,20:46:42,1996.6875,1985.4221875
1971,67,258,1.5,100,54,20:46:42,1847.50890625,2231.59390625
1970,66,258,1.5,77.19999694824219,54,20:46:42,1974.76640625,1975.35390625
1968,0,258,1.5,100,54,20:46:42,1895.5009375,2029.5203125
1967,1,258,1.5,69.9000015258789,54,20:46:42,1878.53140625,2009.39671875
1973,5,258,1.5,100,54,20:46:42,3214.6203125,2284.01671875
1983,21,259,1.5,94,54,20:46:43,2669.705625,2505.42921875
1982,20,259,1.5,100,54,20:46:43,1304.735546875,1097.255
1984,23,259,1.5,100,54,20:46:43,2444.7853125,3818.8628125
1985,22,259,1.5,99.42778015136719,54,20:46:43,1916.30921875,2676.82125
1987,58,259,1.5,100,54,20:46:43,1264.9590625,2928.5296875
1988,34,259,1.5,100,54,20:46:43,865.9578125,2609.9521875
1989,30,259,1.5,100,54,20:46:43,1126.2840625,2583.858125
1990,31,259,1.5,100,54,20:46:43,3450.7384375,1513.628125
1991,59,259,1.5,9.700000762939453,54,20:46:43,1937.1378125,2024.22109375
1992,71,259,1.5,100,54,20:46:43,1043.3640625,2961.5215625
1993,72,259,1.5,46.15074157714844,54,20:46:43,771.46671875,2426.81453125
1994,49,259,1.5,100,54,20:46:43,1980.75578125,1239.22734375
1995,98,259,1.5,100,54,20:46:43,1938.86859375,2321.8421875
1996,36,259,1.5,100,54,20:46:43,1668.3346875,2609.3853125
1986,28,259,1.5,100,54,20:46:43,3355.6090625,3429.15125
1998,99,260,1.5,88,54,20:46:44,3052.3809375,1994.030625
1997,73,260,1.5,100,54,20:46:44,812.713515625,2744.1465625
2000,86,261,1.5,100,54,20:46:45,2611.028125,2564.85234375
2001,88,261,1.5,76.4000015258789,54,20:46:45,2461.29421875,1376.77046875
1999,38,261,1.5,100,54,20:46:45,3174.054375,842.40296875
2003,61,262,1.5,100,54,20:46:46,2732.8740625,1908.93296875
2002,60,262,1.5,100,54,20:46:46,2583.0725,2401.015
2007,89,263,1.5,100,54,20:46:47,3437.2684375,1622.3284375
2006,76,263,1.5,74.19999694824219,54,20:46:47,1974.1403125,1903.5715625
2005,39,263,1.5,47.45433807373047,54,20:46:47,2556.8365625,1388.9384375
2004,75,263,1.5,100,54,20:46:47,3247.4921875,764.005
2008,90,264,1.5,100,54,20:46:48,1538.40890625,2154.01328125
2012,53,265,1.5,100,54,20:46:49,2329.56,928.470703125
2011,40,265,1.5,100,54,20:46:49,1141.690390625,1807.165625
2010,92,265,1.5,100,54,20:46:49,1237.70375,2591.19234375
2009,91,265,1.5,100,54,20:46:49,1659.57109375,3439.233125
2015,93,266,1.5,100,54,20:46:50,3658.5790625,1223.812890625
