,ID,duration,health,number_alive,time,x,y
649,31,68,100.0,100,18:57:23,3188.78,3423.5934375
651,93,68,100.0,100,18:57:23,3265.7734375,3579.4190625
666,75,69,100.0,100,18:57:24,3728.95125,2997.729375
672,40,69,100.0,100,18:57:24,910.503671875,7232.555
673,6,69,100.0,100,18:57:24,3723.625,2971.059375
671,15,69,100.0,100,18:57:24,5861.5,1028.326015625
670,20,69,100.0,100,18:57:24,3752.1090625,4369.5965625
669,92,69,100.0,100,18:57:24,5404.444375,2090.85859375
668,50,69,100.0,100,18:57:24,3763.1084375,4339.4671875
667,39,69,100.0,100,18:57:24,3732.4178125,2972.514375
665,7,69,100.0,100,18:57:24,3627.055,4166.9159375
656,13,69,100.0,100,18:57:24,4376.1665625,2811.365
663,59,69,100.0,100,18:57:24,3765.0184375,4375.2371875
655,48,69,100.0,100,18:57:24,3718.66625,4241.8771875
657,81,69,100.0,100,18:57:24,2777.2821875,3841.3296875
658,32,69,100.0,100,18:57:24,3195.609375,3612.4471875
664,73,69,100.0,100,18:57:24,3698.33875,4175.823125
660,89,69,100.0,100,18:57:24,3760.8934375,4340.523125
661,51,69,100.0,100,18:57:24,2467.35,3598.940625
662,11,69,100.0,100,18:57:24,1338.60359375,6962.48125
659,60,69,100.0,100,18:57:24,4383.86125,2802.9546875
689,36,70,100.0,100,18:57:25,856.97015625,7218.471875
690,68,70,100.0,100,18:57:25,6025.035625,508.0911328125
691,19,70,100.0,100,18:57:25,6008.346875,898.25828125
692,54,70,100.0,100,18:57:25,915.871953125,7275.043125
693,87,70,100.0,100,18:57:25,4408.9296875,2783.8025
695,29,70,100.0,100,18:57:25,2758.034375,3336.2053125
696,24,70,100.0,100,18:57:25,4577.7025,3160.1709375
697,94,70,100.0,100,18:57:25,6006.865,688.040546875
688,69,70,100.0,100,18:57:25,3642.03625,4184.834375
699,65,70,100.0,100,18:57:25,911.50328125,7255.96
700,43,70,100.0,100,18:57:25,4347.9165625,2809.4928125
694,28,70,100.0,100,18:57:25,1969.0359375,4021.4934375
698,56,70,100.0,100,18:57:25,6063.774375,496.601015625
686,85,70,100.0,100,18:57:25,4372.35375,2802.153125
685,9,70,100.0,100,18:57:25,3278.5065625,3483.015
674,77,70,100.0,100,18:57:25,1907.86390625,4178.0684375
675,34,70,100.0,100,18:57:25,3867.16375,2828.8753125
687,21,70,100.0,100,18:57:25,1852.67765625,4036.0434375
677,26,70,100.0,100,18:57:25,2715.6146875,3351.828125
678,27,70,100.0,100,18:57:25,1957.4184375,4022.1665625
676,86,70,100.0,100,18:57:25,3729.084375,2984.060625
680,49,70,100.0,100,18:57:25,2469.57265625,3513.5825
681,99,70,100.0,100,18:57:25,5966.43875,962.51125
682,58,70,100.0,100,18:57:25,3744.2434375,4338.48625
683,45,70,100.0,100,18:57:25,5238.9134375,2309.1840625
684,4,70,100.0,100,18:57:25,3986.6253125,2801.9453125
679,82,70,100.0,100,18:57:25,5674.27625,1794.09921875
714,0,71,100.0,100,18:57:26,6119.480625,522.946484375
713,37,71,100.0,100,18:57:26,3616.436875,4250.806875
712,23,71,100.0,100,18:57:26,2455.6953125,3276.2515625
711,2,71,100.0,100,18:57:26,3659.001875,4180.005
710,46,71,100.0,100,18:57:26,5898.456875,574.288515625
709,1,71,100.0,100,18:57:26,3735.493125,2888.083125
708,14,71,100.0,100,18:57:26,1833.6153125,6330.961875
706,71,71,100.0,100,18:57:26,3669.980625,2899.133125
705,95,71,100.0,100,18:57:26,1881.99734375,4047.765625
704,88,71,100.0,100,18:57:26,3849.2475,2780.7040625
703,90,71,100.0,100,18:57:26,6074.97625,525.3266015625
702,66,71,100.0,100,18:57:26,2451.859375,3617.925625
701,17,71,100.0,100,18:57:26,2002.09875,4141.9078125
707,33,71,100.0,100,18:57:26,2493.0721875,3440.306875
722,41,72,100.0,100,18:57:27,1939.57890625,3985.834375
721,42,72,100.0,100,18:57:27,3607.29,4199.2728125
720,72,72,100.0,100,18:57:27,3702.83125,2914.359375
719,35,72,100.0,100,18:57:27,3682.5259375,4347.4834375
717,44,72,100.0,100,18:57:27,3271.4540625,3543.71625
716,25,72,100.0,100,18:57:27,6068.326875,616.132578125
715,78,72,100.0,100,18:57:27,3617.395625,4273.3109375
718,5,72,100.0,100,18:57:27,3258.960625,3523.73625
727,3,73,100.0,100,18:57:28,3974.4240625,5424.1275
729,91,73,100.0,100,18:57:28,3933.475625,5391.511875
726,64,73,63.873111724853516,100,18:57:28,926.2415625,7223.50875
728,80,73,100.0,100,18:57:28,3202.6421875,3608.7528125
724,96,73,100.0,100,18:57:28,2665.019375,3225.7346875
723,97,73,100.0,100,18:57:28,1892.209375,4052.5878125
725,57,73,100.0,100,18:57:28,3961.8840625,5211.3640625
730,74,74,100.0,100,18:57:29,1887.51015625,4072.14125
731,22,74,100.0,100,18:57:29,3157.45,3613.8240625
732,84,74,100.0,100,18:57:29,3216.149375,3603.916875
733,55,74,100.0,100,18:57:29,3166.251875,3596.640625
734,30,74,100.0,100,18:57:29,1980.2496875,4149.950625
745,10,75,100.0,100,18:57:30,3845.7871875,5972.97875
744,63,75,100.0,100,18:57:30,3293.0559375,5274.84375
743,38,75,100.0,100,18:57:30,3884.0440625,5921.345625
742,47,75,100.0,100,18:57:30,2304.6890625,3610.1053125
741,18,75,100.0,100,18:57:30,3749.115,5884.563125
737,62,75,100.0,100,18:57:30,891.22375,7352.6125
739,61,75,100.0,100,18:57:30,2532.89140625,3276.1571875
738,76,75,100.0,100,18:57:30,2436.41875,3629.449375
736,8,75,100.0,100,18:57:30,3975.5615625,5436.135625
735,67,75,100.0,100,18:57:30,6228.3775,502.7792578125
740,12,75,100.0,100,18:57:30,2508.046875,3294.83125
746,70,76,100.0,100,18:57:31,1841.52875,4112.8046875
747,98,76,89.09809875488281,100,18:57:31,3677.5678125,4244.839375
7653,22,77,0.0,100,18:57:32,3163.5328125,3607.403125
748,53,77,100.0,99,18:57:32,4662.9303125,3172.976875
755,48,78,100.0,99,18:57:33,3714.6178125,4237.523125
754,52,78,100.0,99,18:57:33,4379.1771875,2814.5471875
753,16,78,100.0,99,18:57:33,3892.675625,5362.5775
749,31,78,100.0,99,18:57:33,3178.1334375,3422.1646875
751,93,78,100.0,99,18:57:33,3276.508125,3545.64
752,79,78,49.23999786376953,99,18:57:33,4371.0015625,2807.9978125
750,83,78,100.0,99,18:57:33,3563.671875,5418.110625
756,13,79,100.0,99,18:57:34,4378.0034375,2805.088125
773,15,79,100.0,99,18:57:34,6202.978125,1087.24484375
772,50,79,0.0,99,18:57:34,3764.22625,4342.175
770,92,79,100.0,99,18:57:34,5564.521875,2166.1215625
769,20,79,100.0,99,18:57:34,3744.950625,4347.2084375
768,75,79,100.0,99,18:57:34,3726.241875,2985.6375
767,73,79,100.0,99,18:57:34,3675.6290625,4181.9078125
766,7,79,100.0,99,18:57:34,3624.9778125,4182.2246875
771,39,79,100.0,99,18:57:34,3727.15625,2972.97625
764,59,79,100.0,99,18:57:34,3769.7078125,4364.2190625
763,6,79,100.0,99,18:57:34,3747.58875,2935.015625
762,40,79,100.0,99,18:57:34,907.490859375,7250.88375
761,51,79,100.0,99,18:57:34,2306.99328125,3481.8290625
760,89,79,24.049999237060547,99,18:57:34,3765.1621875,4343.2103125
759,60,79,100.0,99,18:57:34,4368.409375,2821.6128125
758,32,79,100.0,99,18:57:34,3164.9309375,3607.739375
757,81,79,100.0,99,18:57:34,2630.7059375,3980.8415625
765,11,79,100.0,99,18:57:34,1333.1940625,6960.4425
790,87,80,100.0,99,18:57:35,4385.5715625,2770.1671875
791,69,80,100.0,99,18:57:35,3640.6759375,4178.8878125
792,54,80,100.0,99,18:57:35,922.2246875,7291.385625
793,68,80,100.0,99,18:57:35,6370.848125,462.1290625
795,29,80,100.0,99,18:57:35,2619.88359375,3364.4034375
799,65,80,100.0,99,18:57:35,910.851875,7238.411875
797,94,80,100.0,99,18:57:35,6354.48125,651.3037890625
798,56,80,100.0,99,18:57:35,6407.918125,485.4762109375
800,43,80,100.0,99,18:57:35,4371.8321875,2772.450625
789,36,80,100.0,99,18:57:35,843.626953125,7211.3575
796,24,80,100.0,99,18:57:35,4684.0565625,3036.3278125
788,21,80,100.0,99,18:57:35,1783.0803125,4010.563125
794,19,80,100.0,99,18:57:35,6323.59875,1024.05953125
786,85,80,0.0,99,18:57:35,4369.73,2807.394375
775,34,80,100.0,99,18:57:35,3836.5046875,2780.899375
776,26,80,100.0,99,18:57:35,2552.80765625,3286.565625
777,86,80,100.0,99,18:57:35,3741.5334375,2986.1915625
787,28,80,100.0,99,18:57:35,1963.99671875,4021.38625
779,58,80,100.0,99,18:57:35,3745.2890625,4345.140625
780,45,80,100.0,99,18:57:35,5383.036875,2333.9896875
778,99,80,100.0,99,18:57:35,6295.653125,1049.163203125
781,82,80,100.0,99,18:57:35,5830.31375,1918.15828125
782,27,80,100.0,99,18:57:35,1951.19671875,4024.24
783,49,80,100.0,99,18:57:35,2315.6290625,3390.779375
784,4,80,100.0,99,18:57:35,3995.8478125,2820.44625
785,9,80,100.0,99,18:57:35,3253.7803125,3470.200625
774,77,80,100.0,99,18:57:35,1884.838125,4161.9846875
7655,50,81,0.0,98,18:57:36,3765.529375,4343.2675
814,0,81,100.0,97,18:57:36,6469.055625,522.628046875
813,37,81,100.0,97,18:57:36,3617.7446875,4265.695
812,23,81,100.0,97,18:57:36,2353.76640625,3330.319375
811,2,81,100.0,97,18:57:36,3677.651875,4187.4759375
809,1,81,100.0,97,18:57:36,3702.61125,2823.8946875
810,46,81,100.0,97,18:57:36,6193.8875,457.8834765625
807,33,81,100.0,97,18:57:36,2381.44984375,3345.3709375
806,71,81,100.0,97,18:57:36,3669.859375,2907.5046875
805,95,81,100.0,97,18:57:36,1871.86828125,4024.6234375
804,88,81,100.0,97,18:57:36,3851.0434375,2794.1890625
803,90,81,100.0,98,18:57:36,6379.611875,539.421953125
802,66,81,100.0,99,18:57:36,2303.36265625,3493.2134375
7654,85,81,0.0,99,18:57:36,4369.69125,2808.2940625
801,17,81,100.0,99,18:57:36,1986.53296875,4133.1315625
808,14,81,100.0,97,18:57:36,1712.86875,6452.92125
822,41,82,100.0,97,18:57:37,1936.77015625,3990.0890625
820,72,82,100.0,97,18:57:37,3687.61,2888.5146875
821,42,82,100.0,97,18:57:37,3604.684375,4195.9715625
818,44,82,100.0,97,18:57:37,3266.88125,3551.513125
817,5,82,100.0,97,18:57:37,3256.4384375,3513.0078125
816,25,82,100.0,97,18:57:37,6364.804375,553.2655859375
815,78,82,100.0,97,18:57:37,3621.456875,4281.0790625
819,35,82,100.0,97,18:57:37,3684.71,4345.8721875
823,97,83,100.0,97,18:57:38,1873.925625,4067.0521875
824,57,83,100.0,97,18:57:38,3999.2021875,5183.38
825,96,83,100.0,97,18:57:38,2509.8875,3106.0659375
826,64,83,63.873111724853516,97,18:57:38,920.26296875,7231.808125
827,3,83,100.0,97,18:57:38,4111.14,5452.413125
828,80,83,100.0,97,18:57:38,3183.43375,3617.395
829,91,83,100.0,97,18:57:38,4020.86625,5413.52375
834,30,84,100.0,97,18:57:39,1978.48296875,4153.8803125
832,84,84,100.0,97,18:57:39,3178.4859375,3439.9825
831,22,84,0.0,97,18:57:39,3166.55625,3608.7959375
833,55,84,100.0,97,18:57:39,3189.79125,3596.4378125
830,74,84,100.0,97,18:57:39,1887.58578125,4070.5003125
835,67,85,100.0,97,18:57:40,6568.755,471.7086328125
845,10,85,100.0,97,18:57:40,3863.054375,5992.4775
843,38,85,100.0,97,18:57:40,3899.8965625,5963.575
842,47,85,100.0,97,18:57:40,2191.0325,3463.3278125
844,63,85,100.0,97,18:57:40,3296.8671875,5265.479375
840,12,85,100.0,97,18:57:40,2345.268125,3188.5978125
839,61,85,100.0,97,18:57:40,2379.0278125,3146.1821875
838,76,85,100.0,97,18:57:40,2319.22859375,3492.4465625
837,62,85,100.0,97,18:57:40,856.196796875,7364.549375
836,8,85,100.0,97,18:57:40,4019.8234375,5446.86875
841,18,85,100.0,97,18:57:40,3820.5103125,5973.9
846,70,86,100.0,97,18:57:41,1846.2478125,4109.7784375
847,98,86,89.09809875488281,97,18:57:41,3700.02625,4211.9203125
848,53,87,100.0,96,18:57:42,4672.4890625,3174.01875
7656,2,87,0.0,97,18:57:42,3666.8628125,4198.16625
855,48,88,100.0,96,18:57:43,3711.861875,4217.3290625
850,83,88,100.0,96,18:57:43,3555.36625,5431.995
853,16,88,100.0,96,18:57:43,3902.640625,5364.266875
852,79,88,49.23999786376953,96,18:57:43,4367.151875,2809.106875
851,93,88,100.0,96,18:57:43,3296.9540625,3565.290625
849,31,88,100.0,96,18:57:43,3186.46,3423.8734375
854,52,88,100.0,96,18:57:43,4380.591875,2809.2771875
7657,58,89,0.0,96,18:57:44,3753.8103125,4331.055625
868,75,89,100.0,95,18:57:44,3729.8284375,2978.32375
873,50,89,0.0,95,18:57:44,3763.01625,4341.6765625
872,92,89,100.0,95,18:57:44,5725.45,2249.204375
870,20,89,100.0,95,18:57:44,3746.0734375,4361.1990625
869,15,89,100.0,95,18:57:44,6384.558125,1214.48359375
867,7,89,100.0,95,18:57:44,3627.3315625,4184.821875
871,39,89,0.0,95,18:57:44,3724.2440625,2980.831875
865,11,89,100.0,95,18:57:44,1298.45578125,6957.134375
864,59,89,78.02774810791016,95,18:57:44,3761.1490625,4327.635625
863,40,89,100.0,95,18:57:44,905.176484375,7240.983125
862,6,89,100.0,95,18:57:44,3739.96625,2927.69875
861,51,89,100.0,95,18:57:44,2152.30703125,3354.1134375
860,89,89,24.049999237060547,95,18:57:44,3759.0834375,4340.460625
856,13,89,100.0,95,18:57:44,4390.8603125,2813.9621875
857,81,89,100.0,95,18:57:44,2480.49484375,4111.1815625
858,32,89,100.0,95,18:57:44,3162.66625,3606.181875
859,60,89,100.0,95,18:57:44,4368.285,2811.3584375
866,73,89,62.19767379760742,95,18:57:44,3663.701875,4197.72125
891,36,90,100.0,95,18:57:45,856.489453125,7215.56625
892,87,90,100.0,95,18:57:45,4388.9378125,2788.8934375
893,69,90,100.0,95,18:57:45,3640.3540625,4178.0546875
894,54,90,100.0,95,18:57:45,924.245078125,7290.145
900,65,90,100.0,95,18:57:45,908.453046875,7225.615625
896,24,90,100.0,95,18:57:45,4716.2034375,2985.1384375
897,94,90,100.0,95,18:57:45,6593.7475,625.9987890625
898,56,90,100.0,95,18:57:45,6558.08,490.366328125
899,43,90,100.0,95,18:57:45,4371.361875,2765.989375
895,29,90,100.0,95,18:57:45,2620.5165625,3457.6440625
890,21,90,100.0,95,18:57:45,1781.553125,4004.8675
888,19,90,100.0,95,18:57:45,6460.36875,1074.93578125
887,68,90,100.0,95,18:57:45,6639.589375,427.33234375
874,77,90,100.0,95,18:57:45,1887.52890625,4140.0515625
875,34,90,100.0,95,18:57:45,3856.149375,2794.9040625
876,86,90,100.0,95,18:57:45,3719.6115625,2984.9096875
877,26,90,100.0,95,18:57:45,2391.02125,3221.708125
878,99,90,100.0,95,18:57:45,6421.4025,1083.618984375
889,28,90,100.0,95,18:57:45,1966.6565625,4025.27
879,45,90,100.0,95,18:57:45,5529.23125,2355.32265625
881,82,90,100.0,95,18:57:45,5990.6325,2049.02890625
882,49,90,100.0,95,18:57:45,2157.729375,3264.835
883,27,90,100.0,95,18:57:45,1937.36796875,4022.5078125
884,4,90,100.0,95,18:57:45,3995.1734375,2799.978125
885,9,90,100.0,95,18:57:45,3276.0715625,3481.9071875
886,85,90,0.0,95,18:57:45,4369.6175,2807.9690625
880,58,90,0.0,95,18:57:45,3754.224375,4332.2271875
912,23,91,100.0,95,18:57:46,2299.38234375,3334.80375
913,37,91,100.0,95,18:57:46,3616.545,4264.7634375
911,2,91,0.0,95,18:57:46,3666.714375,4201.6446875
910,46,91,100.0,95,18:57:46,6435.1975,348.6612890625
902,66,91,100.0,95,18:57:46,2159.2903125,3369.6828125
905,95,91,100.0,95,18:57:46,1869.528125,4033.9746875
904,88,91,100.0,95,18:57:46,3843.389375,2789.7940625
903,90,91,100.0,95,18:57:46,6619.573125,575.8977734375
909,1,91,100.0,95,18:57:46,3692.975,2801.5840625
901,17,91,100.0,95,18:57:46,1979.57109375,4136.20625
908,14,91,100.0,95,18:57:46,1576.4796875,6553.114375
907,33,91,100.0,95,18:57:46,2255.54921875,3236.7490625
906,71,91,100.0,95,18:57:46,3676.3334375,2904.3321875
916,25,92,100.0,95,18:57:47,6541.538125,513.49078125
917,5,92,100.0,95,18:57:47,3275.056875,3500.780625
918,44,92,100.0,95,18:57:47,3257.43875,3552.05625
919,35,92,100.0,95,18:57:47,3684.665625,4340.7590625
920,72,92,100.0,95,18:57:47,3680.205,2887.263125
921,42,92,100.0,95,18:57:47,3588.3459375,4201.97625
922,41,92,100.0,95,18:57:47,1930.7875,3997.0875
914,0,92,100.0,95,18:57:47,6791.214375,527.65109375
915,78,92,100.0,95,18:57:47,3619.4478125,4274.2621875
7658,59,93,0.0,95,18:57:48,3753.640625,4331.3228125
7659,39,93,0.0,94,18:57:48,3727.15625,2972.97625
926,64,93,67.87310791015625,94,18:57:48,914.4621875,7234.624375
929,91,93,100.0,93,18:57:48,4070.4234375,5397.83
928,80,93,0.0,93,18:57:48,3155.9065625,3594.86625
927,3,93,100.0,93,18:57:48,4161.455,5442.664375
925,57,93,100.0,95,18:57:48,4025.5790625,5162.85
924,96,93,100.0,95,18:57:48,2349.69046875,2987.880625
923,97,93,100.0,95,18:57:48,1872.68140625,4056.9503125
7660,80,94,0.0,93,18:57:49,3155.634375,3597.250625
933,55,94,100.0,92,18:57:49,3214.2765625,3612.0078125
930,74,94,100.0,93,18:57:49,1885.5075,4073.8384375
932,30,94,100.0,92,18:57:49,2001.45671875,4141.204375
931,84,94,0.0,93,18:57:49,3187.0028125,3420.1846875
939,12,95,100.0,91,18:57:50,2193.54390625,3067.9771875
940,18,95,100.0,91,18:57:50,3837.965625,6003.003125
941,47,95,100.0,91,18:57:50,2073.61671875,3316.5465625
942,38,95,100.0,91,18:57:50,3896.4159375,5978.0675
943,63,95,100.0,91,18:57:50,3314.4053125,5252.105625
944,10,95,100.0,91,18:57:50,3870.2975,5991.91375
937,76,95,100.0,91,18:57:50,2203.9209375,3357.6471875
938,61,95,100.0,91,18:57:50,2231.37375,3018.775625
936,62,95,100.0,91,18:57:50,823.04671875,7354.085625
935,8,95,100.0,91,18:57:50,4055.78875,5419.264375
934,67,95,100.0,91,18:57:50,6803.568125,461.7340625
7661,5,95,0.0,92,18:57:50,3277.7428125,3496.5371875
946,98,96,89.09809875488281,91,18:57:51,3713.301875,4234.4346875
945,70,96,100.0,91,18:57:51,1838.5115625,4108.9703125
947,53,97,100.0,91,18:57:52,4664.0803125,3163.310625
950,93,98,100.0,91,18:57:53,3265.874375,3578.2215625
948,31,98,100.0,91,18:57:53,3185.5803125,3421.80625
949,83,98,100.0,91,18:57:53,3560.64875,5423.459375
951,79,98,49.23999786376953,91,18:57:53,4391.2271875,2810.35625
952,16,98,100.0,91,18:57:53,3892.8234375,5368.11125
953,52,98,100.0,91,18:57:53,4376.83,2813.5946875
954,48,98,100.0,91,18:57:53,3715.0759375,4219.7778125
958,60,99,100.0,91,18:57:54,4356.3746875,2806.6921875
955,13,99,100.0,91,18:57:54,4386.8965625,2802.506875
956,81,99,100.0,91,18:57:54,2332.388125,4182.7096875
972,73,99,62.19767379760742,91,18:57:54,3638.1678125,4177.0475
971,7,99,100.0,91,18:57:54,3608.5153125,4190.928125
957,32,99,100.0,91,18:57:54,3158.413125,3614.424375
970,75,99,100.0,91,18:57:54,3716.4840625,2984.30875
968,15,99,100.0,91,18:57:54,6508.006875,1285.80125
967,59,99,0.0,91,18:57:54,3752.9803125,4331.0346875
966,40,99,100.0,91,18:57:54,929.116953125,7255.718125
965,20,99,100.0,91,18:57:54,3756.53625,4335.2821875
964,6,99,100.0,91,18:57:54,3744.065,2925.768125
963,39,99,0.0,91,18:57:54,3725.505625,2983.980625
962,50,99,0.0,91,18:57:54,3763.01625,4341.6765625
961,92,99,100.0,91,18:57:54,5882.94625,2336.2109375
960,51,99,100.0,91,18:57:54,1999.1728125,3216.4984375
959,89,99,24.049999237060547,91,18:57:54,3764.769375,4335.329375
969,11,99,100.0,91,18:57:54,1267.426640625,6961.264375
994,29,100,100.0,91,18:57:55,2620.91671875,3446.6534375
995,24,100,100.0,91,18:57:55,4710.0075,2973.040625
987,87,100,0.0,91,18:57:55,4384.21625,2802.02375
997,56,100,100.0,91,18:57:55,6635.574375,461.225
998,65,100,100.0,91,18:57:55,918.369375,7200.791875
999,43,100,100.0,91,18:57:55,4377.28375,2780.7871875
993,21,100,100.0,91,18:57:55,1770.70640625,4009.42625
996,94,100,100.0,91,18:57:55,6730.383125,575.554296875
992,28,100,100.0,91,18:57:55,1963.7253125,4013.5446875
986,69,100,100.0,91,18:57:55,3640.5940625,4177.05625
990,36,100,100.0,91,18:57:55,861.3765625,7218.305625
978,27,100,100.0,91,18:57:55,1950.23859375,4024.4265625
991,19,100,100.0,91,18:57:55,6547.0175,1055.831953125
977,49,100,100.0,91,18:57:55,1997.499375,3137.1490625
976,86,100,100.0,91,18:57:55,3727.980625,2992.55
975,26,100,100.0,91,18:57:55,2227.17515625,3154.4334375
974,34,100,100.0,91,18:57:55,3839.0965625,2779.7178125
973,77,100,100.0,91,18:57:55,1923.52234375,4133.72625
979,58,100,0.0,91,18:57:55,3754.224375,4332.2271875
980,45,100,100.0,91,18:57:55,5677.294375,2374.9721875
989,54,100,100.0,91,18:57:55,910.92484375,7264.451875
988,68,100,100.0,91,18:57:55,6771.5675,437.5115625
985,85,100,0.0,91,18:57:55,4369.6175,2807.9690625
984,9,100,100.0,91,18:57:55,3278.1465625,3497.1821875
983,4,100,100.0,91,18:57:55,3980.4690625,2791.4903125
982,82,100,100.0,91,18:57:55,6149.57875,2182.34265625
981,99,100,100.0,91,18:57:55,6522.40875,1102.987265625
1002,90,101,100.0,91,18:57:56,6661.78125,510.0796484375
1001,66,101,100.0,91,18:57:56,2010.02078125,3240.7725
1013,0,101,100.0,91,18:57:56,6931.89125,526.1545703125
1011,23,101,100.0,91,18:57:56,2263.2775,3353.7859375
1000,17,101,100.0,91,18:57:56,1985.68671875,4129.2103125
1003,88,101,100.0,91,18:57:56,3828.091875,2794.59
1004,95,101,100.0,91,18:57:56,1876.85234375,4034.0865625
1010,2,101,0.0,91,18:57:56,3666.714375,4201.6446875
1005,71,101,100.0,91,18:57:56,3671.1678125,2902.2271875
1006,33,101,100.0,91,18:57:56,2138.43953125,3135.7034375
1007,14,101,100.0,91,18:57:56,1552.0009375,6578.09
1008,1,101,100.0,91,18:57:56,3690.9634375,2805.62125
1012,37,101,100.0,91,18:57:56,3605.6215625,4263.8684375
1009,46,101,100.0,91,18:57:56,6574.494375,345.2967578125
1021,41,102,100.0,91,18:57:57,1938.303125,4023.5634375
1019,72,102,100.0,91,18:57:57,3673.591875,2886.835
1018,35,102,100.0,91,18:57:57,3685.8940625,4342.9365625
1017,5,102,0.0,91,18:57:57,3278.4140625,3497.0634375
1015,25,102,100.0,91,18:57:57,6704.3325,464.5309375
1014,78,102,100.0,91,18:57:57,3620.4321875,4305.8628125
1020,42,102,100.0,91,18:57:57,3590.54625,4212.03
1016,44,102,100.0,91,18:57:57,3231.7815625,3531.463125
1027,91,103,100.0,91,18:57:58,4129.793125,5379.85875
1026,3,103,100.0,91,18:57:58,4188.399375,5431.413125
1025,64,103,73.87310791015625,91,18:57:58,905.62765625,7251.435625
1024,57,103,100.0,91,18:57:58,4049.04125,5155.1075
1023,96,103,100.0,91,18:57:58,2193.328125,2894.205
1022,97,103,100.0,91,18:57:58,1876.3759375,4028.0515625
1028,74,104,100.0,91,18:57:59,1899.71375,4060.464375
1030,55,104,100.0,91,18:57:59,3206.6675,3613.4278125
1029,30,104,100.0,91,18:57:59,2001.20375,4130.3946875
1031,67,105,100.0,91,18:58:00,6953.03875,481.17125
7662,95,105,0.0,91,18:58:00,1876.299375,4029.619375
1032,8,105,100.0,91,18:58:00,4102.7678125,5389.755
1041,10,105,100.0,90,18:58:00,3883.8484375,6009.855
1040,63,105,100.0,90,18:58:00,3318.1721875,5252.156875
1039,38,105,100.0,90,18:58:00,3889.693125,5971.811875
1038,47,105,100.0,90,18:58:00,1956.60671875,3185.265
